image_path,split
Breast/fold3_00000335.png,train
Breast/fold3_00000336.png,train
Breast/fold3_00000337.png,train
Breast/fold3_00000338.png,train
Breast/fold3_00000339.png,train
Breast/fold3_00000340.png,train
Breast/fold3_00000341.png,train
Breast/fold3_00000342.png,train
Breast/fold3_00000343.png,train
Breast/fold3_00000344.png,train
Breast/fold3_00000345.png,train
Breast/fold3_00000346.png,train
Breast/fold3_00000347.png,train
Breast/fold3_00000348.png,train
Breast/fold3_00000349.png,train
Breast/fold3_00000350.png,train
Breast/fold3_00000351.png,train
Breast/fold3_00000352.png,train
Breast/fold3_00000353.png,train
Breast/fold3_00000354.png,train
Breast/fold3_00000355.png,train
Breast/fold3_00000356.png,train
Breast/fold3_00000357.png,train
Breast/fold3_00000358.png,train
Breast/fold3_00000359.png,train
Breast/fold3_00000360.png,train
Breast/fold3_00000361.png,train
Breast/fold3_00000362.png,train
Breast/fold3_00000363.png,train
Breast/fold3_00000364.png,train
Breast/fold3_00000365.png,train
Breast/fold3_00000366.png,train
Breast/fold3_00000367.png,train
Breast/fold3_00000368.png,train
Breast/fold3_00000369.png,train
Breast/fold3_00000371.png,train
Breast/fold3_00000372.png,train
Breast/fold3_00000373.png,train
Breast/fold3_00000374.png,train
Breast/fold3_00000375.png,train
Breast/fold3_00000376.png,train
Breast/fold3_00000377.png,train
Breast/fold3_00000378.png,train
Breast/fold3_00000379.png,train
Breast/fold3_00000380.png,train
Breast/fold3_00000381.png,train
Breast/fold3_00000382.png,train
Breast/fold3_00000383.png,train
Breast/fold3_00000384.png,train
Breast/fold3_00000385.png,train
Breast/fold3_00000386.png,train
Breast/fold3_00000387.png,train
Breast/fold3_00000388.png,train
Breast/fold3_00000389.png,train
Breast/fold3_00000390.png,train
Breast/fold3_00000391.png,train
Breast/fold3_00000392.png,train
Breast/fold3_00000393.png,train
Breast/fold3_00000394.png,train
Breast/fold3_00000395.png,train
Breast/fold3_00000396.png,train
Breast/fold3_00000397.png,train
Breast/fold3_00000398.png,train
Breast/fold3_00000399.png,train
Breast/fold3_00000400.png,train
Breast/fold3_00000401.png,train
Breast/fold3_00000402.png,train
Breast/fold3_00000403.png,train
Breast/fold3_00000404.png,train
Breast/fold3_00000405.png,train
Breast/fold3_00000406.png,train
Breast/fold3_00000407.png,train
Breast/fold3_00000408.png,train
Breast/fold3_00000409.png,train
Breast/fold3_00000410.png,train
Breast/fold3_00000411.png,train
Breast/fold3_00000412.png,train
Breast/fold3_00000413.png,train
Breast/fold3_00000415.png,train
Breast/fold3_00000416.png,train
Breast/fold3_00000417.png,train
Breast/fold3_00000418.png,train
Breast/fold3_00000419.png,train
Breast/fold3_00000420.png,train
Breast/fold3_00000421.png,train
Breast/fold3_00000422.png,train
Breast/fold3_00000423.png,train
Breast/fold3_00000424.png,train
Breast/fold3_00000426.png,train
Breast/fold3_00000427.png,train
Breast/fold3_00000428.png,train
Breast/fold3_00000429.png,train
Breast/fold3_00000430.png,train
Breast/fold3_00000431.png,train
Breast/fold3_00000432.png,train
Breast/fold3_00000433.png,train
Breast/fold3_00000434.png,train
Breast/fold3_00000435.png,train
Breast/fold3_00000436.png,train
Breast/fold3_00000437.png,train
Breast/fold3_00000438.png,train
Breast/fold3_00000439.png,train
Breast/fold3_00000440.png,train
Breast/fold3_00000441.png,train
Breast/fold3_00000442.png,train
Breast/fold3_00000443.png,train
Breast/fold3_00000444.png,train
Breast/fold3_00000445.png,train
Breast/fold3_00000446.png,train
Breast/fold3_00000447.png,train
Breast/fold3_00000448.png,train
Breast/fold3_00000449.png,train
Breast/fold3_00000450.png,train
Breast/fold3_00000451.png,train
Breast/fold3_00000452.png,train
Breast/fold3_00000453.png,train
Breast/fold3_00000454.png,train
Breast/fold3_00000455.png,train
Breast/fold3_00000456.png,train
Breast/fold3_00000457.png,train
Breast/fold3_00000458.png,train
Breast/fold3_00000459.png,train
Breast/fold3_00000460.png,train
Breast/fold3_00000461.png,train
Breast/fold3_00000462.png,train
Breast/fold3_00000463.png,train
Breast/fold3_00000464.png,train
Breast/fold3_00000465.png,train
Breast/fold3_00000466.png,train
Breast/fold3_00000467.png,train
Breast/fold3_00000468.png,train
Breast/fold3_00000469.png,train
Breast/fold3_00000470.png,train
Breast/fold3_00000471.png,train
Breast/fold3_00000472.png,train
Breast/fold3_00000473.png,train
Breast/fold3_00000474.png,train
Breast/fold3_00000475.png,train
Breast/fold3_00000476.png,train
Breast/fold3_00000477.png,train
Breast/fold3_00000478.png,train
Breast/fold3_00000479.png,train
Breast/fold3_00000480.png,train
Breast/fold3_00000481.png,train
Breast/fold3_00000482.png,train
Breast/fold3_00000483.png,train
Breast/fold3_00000484.png,train
Breast/fold3_00000485.png,train
Breast/fold3_00000486.png,train
Breast/fold3_00000487.png,train
Breast/fold3_00000488.png,train
Breast/fold3_00000489.png,train
Breast/fold3_00000490.png,train
Breast/fold3_00000491.png,train
Breast/fold3_00000492.png,train
Breast/fold3_00000493.png,train
Breast/fold3_00000494.png,train
Breast/fold3_00000495.png,train
Breast/fold3_00000496.png,train
Breast/fold3_00000497.png,train
Breast/fold3_00000498.png,train
Breast/fold3_00000499.png,train
Breast/fold3_00000500.png,train
Breast/fold3_00000501.png,train
Breast/fold3_00000502.png,train
Breast/fold3_00000504.png,train
Breast/fold3_00000505.png,train
Breast/fold3_00000506.png,train
Breast/fold3_00000507.png,train
Breast/fold3_00000508.png,train
Breast/fold3_00000509.png,train
Breast/fold3_00000510.png,train
Breast/fold3_00000511.png,train
Breast/fold3_00000512.png,train
Breast/fold3_00000513.png,train
Breast/fold3_00000514.png,train
Breast/fold3_00000515.png,train
Breast/fold3_00000516.png,train
Breast/fold3_00000517.png,train
Breast/fold3_00000518.png,train
Breast/fold3_00000519.png,train
Breast/fold3_00000520.png,train
Breast/fold3_00000521.png,train
Breast/fold3_00000522.png,train
Breast/fold3_00000523.png,train
Breast/fold3_00000524.png,train
Breast/fold3_00000525.png,train
Breast/fold3_00000526.png,train
Breast/fold3_00000527.png,train
Breast/fold3_00000528.png,train
Breast/fold3_00000529.png,train
Breast/fold3_00000530.png,train
Breast/fold3_00000531.png,train
Breast/fold3_00000532.png,train
Breast/fold3_00000533.png,train
Breast/fold3_00000534.png,train
Breast/fold3_00000535.png,train
Breast/fold3_00000536.png,train
Breast/fold3_00000537.png,train
Breast/fold3_00000538.png,train
Breast/fold3_00000539.png,train
Breast/fold3_00000540.png,train
Breast/fold3_00000541.png,train
Breast/fold3_00000542.png,train
Breast/fold3_00000544.png,train
Breast/fold3_00000545.png,train
Breast/fold3_00000546.png,train
Breast/fold3_00000547.png,train
Breast/fold3_00000548.png,train
Breast/fold3_00000549.png,train
Breast/fold3_00000550.png,train
Breast/fold3_00000551.png,train
Breast/fold3_00000552.png,train
Breast/fold3_00000553.png,train
Breast/fold3_00000554.png,train
Breast/fold3_00000555.png,train
Breast/fold3_00000556.png,train
Breast/fold3_00000557.png,train
Breast/fold3_00000558.png,train
Breast/fold3_00000559.png,train
Breast/fold3_00000560.png,train
Breast/fold3_00000561.png,train
Breast/fold3_00000562.png,train
Breast/fold3_00000563.png,train
Breast/fold3_00000564.png,train
Breast/fold3_00000565.png,train
Breast/fold3_00000566.png,train
Breast/fold3_00000567.png,train
Breast/fold3_00000568.png,train
Breast/fold3_00000569.png,train
Breast/fold3_00000570.png,train
Breast/fold3_00000571.png,train
Breast/fold3_00000572.png,train
Breast/fold3_00000573.png,train
Breast/fold3_00000574.png,train
Breast/fold3_00000575.png,train
Breast/fold3_00000576.png,train
Breast/fold3_00000577.png,train
Breast/fold3_00000578.png,train
Breast/fold3_00000579.png,train
Breast/fold3_00000580.png,train
Breast/fold3_00000581.png,train
Breast/fold3_00000582.png,train
Breast/fold3_00000583.png,train
Breast/fold3_00000584.png,train
Breast/fold3_00000586.png,train
Breast/fold3_00000587.png,train
Breast/fold3_00000588.png,train
Breast/fold3_00000589.png,train
Breast/fold3_00000590.png,train
Breast/fold3_00000591.png,train
Breast/fold3_00000592.png,train
Breast/fold3_00000593.png,train
Breast/fold3_00000594.png,train
Breast/fold3_00000595.png,train
Breast/fold3_00000597.png,train
Breast/fold3_00000598.png,train
Breast/fold3_00000599.png,train
Breast/fold3_00000600.png,train
Breast/fold3_00000601.png,train
Breast/fold3_00000602.png,train
Breast/fold3_00000603.png,train
Breast/fold3_00000604.png,train
Breast/fold3_00000606.png,train
Breast/fold3_00000607.png,train
Breast/fold3_00000608.png,train
Breast/fold3_00000609.png,train
Breast/fold3_00000610.png,train
Breast/fold3_00000611.png,train
Breast/fold3_00000612.png,train
Breast/fold3_00000613.png,train
Breast/fold3_00000614.png,train
Breast/fold3_00000615.png,train
Breast/fold3_00000616.png,train
Breast/fold3_00000617.png,train
Breast/fold3_00000618.png,train
Breast/fold3_00000619.png,train
Breast/fold3_00000620.png,train
Breast/fold3_00000621.png,train
Breast/fold3_00000622.png,train
Breast/fold3_00000623.png,train
Breast/fold3_00000624.png,train
Breast/fold3_00000625.png,train
Breast/fold3_00000626.png,train
Breast/fold3_00000627.png,train
Breast/fold3_00000628.png,train
Breast/fold3_00000629.png,train
Breast/fold3_00000630.png,train
Breast/fold3_00000631.png,train
Breast/fold3_00000634.png,train
Breast/fold3_00000635.png,train
Breast/fold3_00000636.png,train
Breast/fold3_00000637.png,train
Breast/fold3_00000638.png,train
Breast/fold3_00000639.png,train
Breast/fold3_00000640.png,train
Breast/fold3_00000641.png,train
Breast/fold3_00000642.png,train
Breast/fold3_00000643.png,train
Breast/fold3_00000644.png,train
Breast/fold3_00000645.png,train
Breast/fold3_00000646.png,train
Breast/fold3_00000647.png,train
Breast/fold3_00000648.png,train
Breast/fold3_00000649.png,train
Breast/fold3_00000650.png,train
Breast/fold3_00000651.png,train
Breast/fold3_00000652.png,train
Breast/fold3_00000653.png,train
Breast/fold3_00000654.png,train
Breast/fold3_00000655.png,train
Breast/fold3_00000656.png,train
Breast/fold3_00000657.png,train
Breast/fold3_00000658.png,train
Breast/fold3_00000659.png,train
Breast/fold3_00000660.png,train
Breast/fold3_00000661.png,train
Breast/fold3_00000662.png,train
Breast/fold3_00000663.png,train
Breast/fold3_00000664.png,train
Breast/fold3_00000665.png,train
Breast/fold3_00000666.png,train
Breast/fold3_00000667.png,train
Breast/fold3_00000668.png,train
Breast/fold3_00000669.png,train
Breast/fold3_00000670.png,train
Breast/fold3_00000671.png,train
Breast/fold3_00000672.png,train
Breast/fold3_00000673.png,train
Breast/fold3_00000674.png,train
Breast/fold3_00000676.png,train
Breast/fold3_00000677.png,train
Breast/fold3_00000678.png,train
Breast/fold3_00000679.png,train
Breast/fold3_00000680.png,train
Breast/fold3_00000681.png,train
Breast/fold3_00000682.png,train
Breast/fold3_00000683.png,train
Breast/fold3_00000684.png,train
Breast/fold3_00000685.png,train
Breast/fold3_00000686.png,train
Breast/fold3_00000687.png,train
Breast/fold3_00000688.png,train
Breast/fold3_00000689.png,train
Breast/fold3_00000690.png,train
Breast/fold3_00000691.png,train
Breast/fold3_00000693.png,train
Breast/fold3_00000694.png,train
Breast/fold3_00000695.png,train
Breast/fold3_00000696.png,train
Breast/fold3_00000697.png,train
Breast/fold3_00000698.png,train
Breast/fold3_00000699.png,train
Breast/fold3_00000700.png,train
Breast/fold3_00000701.png,train
Breast/fold3_00000702.png,train
Breast/fold3_00000703.png,train
Breast/fold3_00000704.png,train
Breast/fold3_00000705.png,train
Breast/fold3_00000831.png,train
Breast/fold3_00000832.png,train
Breast/fold3_00000833.png,train
Breast/fold3_00000834.png,train
Breast/fold3_00000835.png,train
Breast/fold3_00000836.png,train
Breast/fold3_00000837.png,train
Breast/fold3_00000838.png,train
Breast/fold3_00000839.png,train
Breast/fold3_00000840.png,train
Breast/fold3_00000854.png,train
Breast/fold3_00000855.png,train
Breast/fold3_00000856.png,train
Breast/fold3_00000857.png,train
Breast/fold3_00000858.png,train
Breast/fold3_00000859.png,train
Breast/fold3_00001611.png,train
Breast/fold3_00001612.png,train
Breast/fold3_00001613.png,train
Breast/fold3_00001614.png,train
Breast/fold3_00001615.png,train
Breast/fold3_00001616.png,train
Breast/fold3_00001617.png,train
Breast/fold3_00001618.png,train
Breast/fold3_00001619.png,train
Breast/fold3_00001620.png,train
Breast/fold3_00001621.png,train
Breast/fold3_00001622.png,train
Breast/fold3_00001623.png,train
Breast/fold3_00001624.png,train
Breast/fold3_00001625.png,train
Breast/fold3_00001626.png,train
Breast/fold3_00001627.png,train
Breast/fold3_00001628.png,train
Breast/fold3_00001629.png,train
Breast/fold3_00001630.png,train
Breast/fold3_00001631.png,train
Breast/fold3_00001632.png,train
Breast/fold3_00001633.png,train
Breast/fold3_00001634.png,train
Breast/fold3_00001635.png,train
Breast/fold3_00001637.png,train
Breast/fold3_00001638.png,train
Breast/fold3_00001639.png,train
Breast/fold3_00001640.png,train
Breast/fold3_00001641.png,train
Breast/fold3_00001642.png,train
Breast/fold3_00001643.png,train
Breast/fold3_00001644.png,train
Breast/fold3_00001645.png,train
Breast/fold3_00001646.png,train
Breast/fold3_00001647.png,train
Breast/fold3_00001648.png,train
Breast/fold3_00001649.png,train
Breast/fold3_00001650.png,train
Breast/fold3_00001651.png,train
Breast/fold3_00001652.png,train
Breast/fold3_00001653.png,train
Breast/fold3_00001654.png,train
Breast/fold3_00001655.png,train
Breast/fold3_00001656.png,train
Breast/fold3_00001657.png,train
Breast/fold3_00001658.png,train
Breast/fold3_00001659.png,train
Breast/fold3_00001660.png,train
Breast/fold3_00001661.png,train
Breast/fold3_00001662.png,train
Breast/fold3_00001663.png,train
Cervix/fold1_00001091.png,train
Cervix/fold1_00001093.png,train
Cervix/fold1_00001094.png,train
Cervix/fold1_00001095.png,train
Cervix/fold1_00001096.png,train
Cervix/fold1_00001147.png,train
Cervix/fold1_00001149.png,train
Cervix/fold1_00001150.png,train
Cervix/fold1_00001151.png,train
Cervix/fold1_00001152.png,train
Cervix/fold1_00001153.png,train
Cervix/fold1_00001154.png,train
Cervix/fold1_00001155.png,train
Cervix/fold1_00001156.png,train
Cervix/fold1_00001158.png,train
Cervix/fold1_00001159.png,train
Cervix/fold1_00001160.png,train
Cervix/fold1_00001161.png,train
Cervix/fold1_00001162.png,train
Cervix/fold1_00001163.png,train
Cervix/fold1_00001164.png,train
Cervix/fold1_00001165.png,train
Cervix/fold1_00001167.png,train
Cervix/fold1_00001169.png,train
Cervix/fold1_00001170.png,train
Cervix/fold1_00001321.png,train
Cervix/fold1_00001322.png,train
Cervix/fold1_00001324.png,train
Cervix/fold1_00001326.png,train
Cervix/fold1_00001328.png,train
Cervix/fold1_00001329.png,train
Cervix/fold1_00001330.png,train
Cervix/fold1_00001331.png,train
Cervix/fold1_00001332.png,train
Cervix/fold1_00001333.png,train
Cervix/fold1_00001334.png,train
Cervix/fold1_00001335.png,train
Cervix/fold1_00001340.png,train
Cervix/fold1_00001341.png,train
Cervix/fold1_00001342.png,train
Cervix/fold1_00001343.png,train
Cervix/fold1_00001345.png,train
Cervix/fold1_00001346.png,train
Cervix/fold1_00001347.png,train
Cervix/fold1_00001348.png,train
Cervix/fold1_00001349.png,train
Cervix/fold1_00001350.png,train
Cervix/fold1_00001351.png,train
Cervix/fold1_00001352.png,train
Cervix/fold1_00001353.png,train
Cervix/fold1_00001354.png,train
Cervix/fold1_00001355.png,train
Cervix/fold1_00001357.png,train
Cervix/fold1_00001358.png,train
Cervix/fold1_00001359.png,train
Cervix/fold1_00001361.png,train
Cervix/fold1_00001362.png,train
Cervix/fold1_00001363.png,train
Cervix/fold1_00001364.png,train
Cervix/fold1_00001365.png,train
Cervix/fold1_00001366.png,train
Cervix/fold1_00001367.png,train
Cervix/fold1_00001368.png,train
